,id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
381,360368283,9489.44000000,0.00133700,12.68738128,2020-07-23 06:49:48.456,True,True
382,360368284,9489.47000000,0.00553200,52.49574804,2020-07-23 06:49:48.463,False,True
383,360368285,9489.48000000,0.00450900,42.78806532,2020-07-23 06:49:48.563,False,True
384,360368286,9489.46000000,0.01034600,98.17795316,2020-07-23 06:49:48.582,True,True
385,360368287,9489.45000000,0.00790900,75.05206005,2020-07-23 06:49:48.582,True,True
386,360368288,9489.47000000,0.00454700,43.14862009,2020-07-23 06:49:48.768,True,True
387,360368289,9489.48000000,0.01333300,126.52323684,2020-07-23 06:49:48.777,False,True
388,360368290,9489.47000000,0.00480000,45.54945600,2020-07-23 06:49:49.052,True,True
389,360368291,9489.47000000,0.00191200,18.14386664,2020-07-23 06:49:49.169,True,True
390,360368292,9489.47000000,0.00818300,77.65233301,2020-07-23 06:49:49.610,True,True
391,360368293,9489.47000000,0.00294000,27.89904180,2020-07-23 06:49:49.681,True,True
392,360368294,9489.48000000,0.00000200,0.01897896,2020-07-23 06:49:50.520,False,True
393,360368295,9489.55000000,0.06004400,569.79054020,2020-07-23 06:49:50.520,False,True
394,360368296,9489.51000000,0.00480000,45.54964800,2020-07-23 06:49:50.576,True,True
395,360368297,9489.52000000,0.01391300,132.02769176,2020-07-23 06:49:50.584,False,True
396,360368298,9489.52000000,0.00002000,0.18979040,2020-07-23 06:49:51.107,False,True
397,360368299,9489.57000000,0.00305700,29.00961549,2020-07-23 06:49:51.107,False,True
398,360368300,9489.61000000,0.04308900,408.89780529,2020-07-23 06:49:51.107,False,True
399,360368301,9489.60000000,0.00208100,19.74785760,2020-07-23 06:49:51.206,False,True
400,360368302,9489.56000000,0.00472800,44.86663968,2020-07-23 06:49:51.313,True,True
401,360368303,9489.56000000,0.00695600,66.00937936,2020-07-23 06:49:51.432,True,True
402,360368304,9489.55000000,0.01081600,102.63897280,2020-07-23 06:49:51.638,False,True
403,360368305,9489.55000000,0.00000700,0.06642685,2020-07-23 06:49:51.757,False,True
404,360368306,9489.56000000,0.00467300,44.34471388,2020-07-23 06:49:51.857,True,True
405,360368307,9489.57000000,0.01233700,117.07282509,2020-07-23 06:49:51.863,False,True
406,360368308,9489.56000000,0.00776500,73.68643340,2020-07-23 06:49:52.587,True,True
407,360368309,9489.57000000,0.00002400,0.22774968,2020-07-23 06:49:52.815,False,True
408,360368310,9489.61000000,0.06001700,569.53792337,2020-07-23 06:49:52.815,False,True
409,360368311,9489.58000000,0.01088100,103.25611998,2020-07-23 06:49:52.915,True,True
410,360368312,9489.59000000,0.01372000,130.19717480,2020-07-23 06:49:52.923,False,True
411,360368313,9489.59000000,0.00001900,0.18030221,2020-07-23 06:49:53.277,False,True
412,360368314,9489.61000000,0.16134300,1531.08214623,2020-07-23 06:49:53.277,False,True
413,360368315,9489.56000000,0.00463500,43.98411060,2020-07-23 06:49:53.323,True,True
414,360368316,9489.61000000,0.13034300,1236.90423623,2020-07-23 06:49:53.330,False,True
415,360368317,9489.60000000,0.02688700,255.14687520,2020-07-23 06:49:53.533,False,True
416,360368318,9489.55000000,0.00213200,20.23172060,2020-07-23 06:49:53.904,True,True
417,360368319,9489.56000000,0.32096700,3045.83560452,2020-07-23 06:49:54.060,True,True
418,360368320,9489.60000000,0.00412200,39.11613120,2020-07-23 06:49:54.068,False,True
419,360368321,9489.60000000,0.02005600,190.32341760,2020-07-23 06:49:54.221,False,True
420,360368322,9489.56000000,0.00240000,22.77494400,2020-07-23 06:49:54.302,True,True
421,360368323,9489.57000000,0.00139200,13.20948144,2020-07-23 06:49:54.683,True,True
422,360368324,9489.57000000,0.00317400,30.11989518,2020-07-23 06:49:54.792,True,True
423,360368325,9489.55000000,0.00547500,51.95528625,2020-07-23 06:49:55.018,True,True
424,360368326,9489.60000000,0.00000800,0.07591680,2020-07-23 06:49:55.139,False,True
425,360368327,9489.63000000,0.00299400,28.41195222,2020-07-23 06:49:55.139,False,True
426,360368328,9489.73000000,0.05723900,543.18265547,2020-07-23 06:49:55.139,False,True
427,360368329,9489.64000000,0.01154300,109.53891452,2020-07-23 06:49:55.218,True,True
428,360368330,9489.65000000,0.01098300,104.22482595,2020-07-23 06:49:55.230,False,True
429,360368331,9489.60000000,0.01396100,132.48430560,2020-07-23 06:49:55.331,True,True
430,360368332,9489.61000000,0.01291900,122.59627159,2020-07-23 06:49:55.343,False,True
431,360368333,9489.57000000,0.00335600,31.84699692,2020-07-23 06:49:55.426,True,True
432,360368334,9489.58000000,0.01210300,114.85238674,2020-07-23 06:49:55.530,True,True
433,360368335,9489.58000000,0.00547500,51.95545050,2020-07-23 06:49:55.530,True,True
434,360368336,9489.56000000,0.08178300,776.08468548,2020-07-23 06:49:55.847,True,True
435,360368337,9489.58000000,0.03911700,371.20390086,2020-07-23 06:49:55.865,False,True
436,360368338,9489.59000000,0.01019000,96.69892210,2020-07-23 06:49:56.328,False,True
437,360368339,9489.61000000,0.00002100,0.19928181,2020-07-23 06:49:56.328,False,True
438,360368340,9489.63000000,0.00383400,36.38324142,2020-07-23 06:49:56.375,True,True
439,360368341,9489.63000000,0.00520100,49.35556563,2020-07-23 06:49:56.469,True,True
440,360368342,9489.63000000,0.00506900,48.10293447,2020-07-23 06:49:56.569,True,True
441,360368343,9489.63000000,0.00008200,0.77814966,2020-07-23 06:49:56.798,True,True
442,360368344,9489.63000000,0.01938600,183.96596718,2020-07-23 06:49:56.798,True,True
443,360368345,9489.63000000,0.00701100,66.53179593,2020-07-23 06:49:57.430,True,True
444,360368346,9489.65000000,0.00001700,0.16132405,2020-07-23 06:49:57.453,False,True
445,360368347,9489.73000000,0.06011300,570.45613949,2020-07-23 06:49:57.453,False,True
446,360368348,9489.64000000,0.00211400,20.06109896,2020-07-23 06:49:57.534,True,True
447,360368349,9489.73000000,0.01053400,99.96481582,2020-07-23 06:49:57.540,False,True
448,360368350,9489.68000000,0.00517700,49.12807336,2020-07-23 06:49:57.637,True,True
449,360368351,9489.69000000,0.00713700,67.72791753,2020-07-23 06:49:57.648,False,True
450,360368352,9489.68000000,0.00817800,77.60660304,2020-07-23 06:49:58.222,True,True
451,360368353,9489.55000000,0.00308900,29.31321995,2020-07-23 06:49:58.222,True,True
452,360368354,9489.55000000,0.01137900,107.98158945,2020-07-23 06:49:58.231,True,True
453,360368355,9489.54000000,0.00695600,66.00924024,2020-07-23 06:49:58.231,True,True
454,360368356,9489.62000000,0.01107700,105.11652074,2020-07-23 06:49:58.259,True,True
455,360368357,9489.54000000,0.00388600,36.87635244,2020-07-23 06:49:58.259,True,True
456,360368358,9489.54000000,0.00337200,31.99872888,2020-07-23 06:49:58.259,True,True
457,360368359,9489.54000000,0.00632400,60.01185096,2020-07-23 06:49:58.276,True,True
458,360368360,9489.54000000,0.01201200,113.98835448,2020-07-23 06:49:58.276,True,True
459,360368361,9489.59000000,0.00274600,26.05841414,2020-07-23 06:49:58.782,False,True
460,360368362,9489.58000000,0.00660000,62.63122800,2020-07-23 06:49:59.522,True,True
461,360368363,9489.59000000,0.00377100,35.78524389,2020-07-23 06:49:59.750,False,True
462,360368364,9489.59000000,0.00543200,51.54745288,2020-07-23 06:49:59.761,False,True
463,360368365,9489.59000000,0.00247400,23.47724566,2020-07-23 06:49:59.761,False,True
464,360368366,9489.59000000,0.03319300,314.98796087,2020-07-23 06:49:59.786,False,True
465,360368367,9489.59000000,0.02682900,254.59621011,2020-07-23 06:49:59.786,False,True
466,360368368,9489.58000000,0.00560000,53.14164800,2020-07-23 06:50:00.320,True,True
467,360368369,9489.59000000,0.05305700,503.48917663,2020-07-23 06:50:00.688,False,True
468,360368370,9489.59000000,0.02107600,200.00259884,2020-07-23 06:50:00.811,False,True
469,360368371,9489.59000000,0.23086700,2190.83317453,2020-07-23 06:50:01.071,False,True
470,360368372,9489.63000000,0.01394000,132.28544220,2020-07-23 06:50:01.071,False,True
471,360368373,9489.69000000,0.00618200,58.66526358,2020-07-23 06:50:01.071,False,True
472,360368374,9489.73000000,0.37155900,3525.99458907,2020-07-23 06:50:01.071,False,True
473,360368375,9489.65000000,0.00280000,26.57102000,2020-07-23 06:50:01.444,True,True
474,360368376,9489.65000000,0.00957300,90.84441945,2020-07-23 06:50:01.573,True,True
475,360368377,9489.65000000,0.00856600,81.28834190,2020-07-23 06:50:01.573,True,True
476,360368378,9489.58000000,0.00110300,10.46700674,2020-07-23 06:50:01.573,True,True
477,360368379,9489.58000000,0.02875800,272.90134164,2020-07-23 06:50:01.573,True,True
478,360368380,9489.59000000,0.06026100,571.85218299,2020-07-23 06:50:02.139,False,True
479,360368381,9489.59000000,0.04527300,429.62220807,2020-07-23 06:50:02.804,False,True
480,360368382,9489.58000000,0.01870000,177.45514600,2020-07-23 06:50:03.437,True,True
481,360368383,9489.59000000,0.06004900,569.84038991,2020-07-23 06:50:04.482,False,True
482,360368384,9489.59000000,0.13832000,1312.60008880,2020-07-23 06:50:04.720,False,True
483,360368385,9489.59000000,0.18397200,1745.81885148,2020-07-23 06:50:04.844,False,True
484,360368386,9489.62000000,0.06393600,606.72834432,2020-07-23 06:50:05.911,False,True
485,360368387,9489.63000000,0.01382700,131.21311401,2020-07-23 06:50:05.911,False,True
486,360368388,9489.66000000,0.01275100,121.00265466,2020-07-23 06:50:05.911,False,True
487,360368389,9489.68000000,0.01186500,112.59505320,2020-07-23 06:50:05.911,False,True
488,360368390,9489.73000000,0.13659700,1296.26864881,2020-07-23 06:50:05.911,False,True
489,360368391,9489.66000000,0.01086200,103.07668692,2020-07-23 06:50:05.994,False,True
490,360368392,9489.73000000,0.01602700,152.09190271,2020-07-23 06:50:05.994,False,True
491,360368393,9489.70000000,0.00307100,29.14286870,2020-07-23 06:50:06.726,False,True
492,360368394,9489.70000000,0.01035300,98.24686410,2020-07-23 06:50:06.839,False,True
493,360368395,9489.70000000,0.04973400,471.96073980,2020-07-23 06:50:06.839,False,True
494,360368396,9489.69000000,0.00763000,72.40633470,2020-07-23 06:50:06.925,True,True
495,360368397,9489.70000000,0.00210800,20.00428760,2020-07-23 06:50:07.436,False,True
496,360368398,9489.69000000,0.00562700,53.39848563,2020-07-23 06:50:08.520,True,True
497,360368399,9489.70000000,0.27607300,2619.84994810,2020-07-23 06:50:09.371,False,True
498,360368400,9489.69000000,0.00033500,3.17904615,2020-07-23 06:50:09.530,True,True
499,360368401,9489.69000000,0.00243500,23.10739515,2020-07-23 06:50:09.530,True,True
